run_index,agent0_payoff,agent1_payoff,deal,first_proposer_index,last_proposer_payoff,last_responder_payoff,last_timestep,proposer_last_decision
1,6.666666666665932e-05,0.6666,True,1,0.6666,6.666666666665932e-05,2,0.4999
2,0.006666666666666672,0.66,True,1,0.66,0.006666666666666672,2,0.49
3,0.0006666666666666673,0.666,True,1,0.666,0.0006666666666666673,1,0.499
4,0.0,0.6666666666666666,True,1,0.6666666666666666,0.0,1,0.5
5,0.16666666666666666,0.5,True,1,0.5,0.16666666666666666,2,0.25
6,0.6666666666666666,0.0,True,0,0.6666666666666666,0.0,1,0.5
7,0.0,0.6666666666666666,True,1,0.6666666666666666,0.0,1,0.5
8,0.006666666666666672,0.66,True,1,0.66,0.006666666666666672,1,0.49
9,0.0006666666666666673,0.666,True,1,0.666,0.0006666666666666673,2,0.499
10,0.6666666666666666,0.0,True,0,0.6666666666666666,0.0,1,0.5
11,0.66,0.006666666666666672,True,0,0.66,0.006666666666666672,2,0.49
12,0.0006666666666666673,0.666,True,1,0.666,0.0006666666666666673,2,0.499
