run_index,agent0_payoff,agent1_payoff,deal,first_proposer_index,last_proposer_payoff,last_responder_payoff,last_timestep,proposer_last_decision
1,0.6333333333333333,0.033333333333333326,True,0,0.6333333333333333,0.033333333333333326,2,0.45
2,0.6666666666666666,0.0,True,0,0.6666666666666666,0.0,1,0.5
3,0.666,0.0006666666666666673,True,0,0.666,0.0006666666666666673,2,0.499
4,0.66,0.006666666666666672,True,0,0.66,0.006666666666666672,2,0.49
5,0.666,0.0006666666666666673,True,0,0.666,0.0006666666666666673,2,0.499
6,0.666,0.0006666666666666673,True,0,0.666,0.0006666666666666673,2,0.499
7,0.6666666666666666,0.0,True,0,0.6666666666666666,0.0,1,0.5
8,0.666,0.0006666666666666673,True,0,0.666,0.0006666666666666673,2,0.499
9,0.66,0.006666666666666672,True,0,0.66,0.006666666666666672,2,0.49
10,0.666,0.0006666666666666673,True,0,0.666,0.0006666666666666673,2,0.499
11,0.66,0.006666666666666672,True,0,0.66,0.006666666666666672,1,0.49
12,0.666,0.0006666666666666673,True,0,0.666,0.0006666666666666673,1,0.499
