run_index,agent0_payoff,agent1_payoff,deal,first_proposer_index,last_proposer_payoff,last_responder_payoff,last_timestep,proposer_last_decision
1,0.0,0.6666666666666666,True,1,0.6666666666666666,0.0,1,0.5
2,6.666666666858372e-08,0.6666666,True,1,0.6666666,6.666666666858372e-08,1,0.4999999
3,0.6666666666666666,0.0,True,0,0.6666666666666666,0.0,1,0.5
4,0.0,0.6666666666666666,True,1,0.6666666666666666,0.0,1,0.5
5,0.6666666666666666,0.0,True,0,0.6666666666666666,0.0,1,0.5
6,0,0,False,0,0,0,1,0.5
7,0.6666666666666666,0.0,True,0,0.6666666666666666,0.0,1,0.5
8,0,0,False,1,0,0,1,0.5
9,0,0,False,1,0,0,1,0.5
10,0.6666666666666666,0.0,True,0,0.6666666666666666,0.0,1,0.5
11,0.6666666666666666,0.0,True,0,0.6666666666666666,0.0,1,0.5
12,0.6666666666666666,0.0,True,0,0.6666666666666666,0.0,1,0.5
