run_index,agent0_payoff,agent1_payoff,deal,first_proposer_index,last_proposer_payoff,last_responder_payoff,last_timestep,proposer_last_decision
1,0.7,0.30000000000000004,True,0,0.7,0.30000000000000004,1,0.7
2,0.9,0.09999999999999998,True,0,0.9,0.09999999999999998,1,0.9
3,0.9,0.09999999999999998,True,0,0.9,0.09999999999999998,1,0.9
4,0.9,0.09999999999999998,True,0,0.9,0.09999999999999998,1,0.9
5,0.6,0.4,True,0,0.6,0.4,1,0.6
6,0.8,0.19999999999999996,True,0,0.8,0.19999999999999996,1,0.8
7,0.5,0.5,True,0,0.5,0.5,1,0.5
8,0,0,False,0,0,0,1,0.8
9,0.9,0.09999999999999998,True,0,0.9,0.09999999999999998,1,0.9
10,0.7,0.30000000000000004,True,0,0.7,0.30000000000000004,1,0.7
11,0.9,0.09999999999999998,True,0,0.9,0.09999999999999998,1,0.9
12,0.9,0.09999999999999998,True,0,0.9,0.09999999999999998,1,0.9
