run_index,agent0_payoff,agent1_payoff,deal,first_proposer_index,last_proposer_payoff,last_responder_payoff,last_timestep,proposer_last_decision
1,0.7,0.30000000000000004,True,0,0.7,0.30000000000000004,1,0.7
2,0.7,0.30000000000000004,True,0,0.7,0.30000000000000004,1,0.7
3,0.3,0.7,True,0,0.3,0.7,1,0.3
4,0.5,0.5,True,0,0.5,0.5,1,0.5
5,0.7,0.30000000000000004,True,0,0.7,0.30000000000000004,1,0.7
6,0.7,0.30000000000000004,True,0,0.7,0.30000000000000004,1,0.7
7,0.7,0.30000000000000004,True,0,0.7,0.30000000000000004,1,0.7
8,0.7,0.30000000000000004,True,0,0.7,0.30000000000000004,1,0.7
9,0.5,0.5,True,0,0.5,0.5,1,0.5
10,0.5,0.5,True,0,0.5,0.5,1,0.5
11,0.7,0.30000000000000004,True,0,0.7,0.30000000000000004,1,0.7
12,0.8,0.19999999999999996,True,0,0.8,0.19999999999999996,1,0.8
