agent0_payoff_mean,agent0_payoff_std,agent0_payoff_min,agent0_payoff_max,agent0_payoff_sample_count,agent1_payoff_mean,agent1_payoff_std,agent1_payoff_min,agent1_payoff_max,agent1_payoff_sample_count,deal_mean,deal_std,deal_min,deal_max,deal_sample_count,first_proposer_index_mean,first_proposer_index_std,first_proposer_index_min,first_proposer_index_max,first_proposer_index_sample_count,last_proposer_payoff_mean,last_proposer_payoff_std,last_proposer_payoff_min,last_proposer_payoff_max,last_proposer_payoff_sample_count,last_responder_payoff_mean,last_responder_payoff_std,last_responder_payoff_min,last_responder_payoff_max,last_responder_payoff_sample_count,last_timestep_mean,last_timestep_std,last_timestep_min,last_timestep_max,last_timestep_sample_count,proposer_last_decision_x1_mean,proposer_last_decision_x1_std,proposer_last_decision_x1_min,proposer_last_decision_x1_max,proposer_last_decision_x1_sample_count,proposer_last_decision_x2_mean,proposer_last_decision_x2_std,proposer_last_decision_x2_min,proposer_last_decision_x2_max,proposer_last_decision_x2_sample_count,responder_last_response_y1_mean,responder_last_response_y1_std,responder_last_response_y1_min,responder_last_response_y1_max,responder_last_response_y1_sample_count,responder_last_response_y2_mean,responder_last_response_y2_std,responder_last_response_y2_min,responder_last_response_y2_max,responder_last_response_y2_sample_count,file_name,task
0.4166666666666666,0.1507556722888818,0.3333333333333333,0.6666666666666666,12,0.19444444444444442,0.1716428835148124,0.0,0.3333333333333333,12,0.8333333333333334,0.3892494720807615,False,True,12,0.5833333333333334,0.5149286505444373,0,1,12,0.4166666666666666,0.1507556722888818,0.3333333333333333,0.6666666666666666,12,0.19444444444444442,0.1716428835148124,0.0,0.3333333333333333,12,1.0,0.0,1,1,12,0.20833333333333334,0.25746432527221863,0.0,0.5,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,0.9166666666666666,0.19462473604038075,0.5,1.0,12,74_task=signaling_duration=one_shot_scenario=pure_math_value_setting=bounded_first_run_proposer=coin_flip_may_meet_again_context=may_meet_again_alternating_long_term_type=.csv,signaling
0.5277777777777778,0.17164288351481238,0.3333333333333333,0.6666666666666666,12,0.13888888888888887,0.17164288351481238,0.0,0.3333333333333333,12,1.0,0.0,True,True,12,0.4166666666666667,0.5149286505444373,0,1,12,0.5277777777777778,0.17164288351481238,0.3333333333333333,0.6666666666666666,12,0.13888888888888887,0.17164288351481238,0.0,0.3333333333333333,12,1.0,0.0,1,1,12,0.2916666666666667,0.25746432527221863,0.0,0.5,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,1.0,0.0,1.0,1.0,12,75_task=signaling_duration=one_shot_scenario=pure_math_value_setting=bounded_first_run_proposer=coin_flip_may_meet_again_context=may_meet_again_fixed_role_long_term_type=.csv,signaling
0.638888888888889,0.09622504486493762,0.3333333333333333,0.6666666666666666,12,0.0,0.0,0.0,0.0,12,0.9166666666666666,0.28867513459481287,False,True,12,0.0,0.0,0,0,12,0.638888888888889,0.09622504486493762,0.3333333333333333,0.6666666666666666,12,0.0,0.0,0.0,0.0,12,1.0,0.0,1,1,12,0.5,0.0,0.5,0.5,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,0.9583333333333334,0.14433756729740643,0.5,1.0,12,76_task=signaling_duration=one_shot_scenario=pure_math_value_setting=bounded_first_run_proposer=system_assigned_may_meet_again_context=never_meet_again_long_term_type=.csv,signaling
0.31888888888888894,0.22891634629858482,0.0,0.6666666666666666,12,0.15333333333333332,0.16548673235597644,0.0,0.3333333333333333,12,0.6666666666666666,0.4923659639173309,False,True,12,0.4166666666666667,0.5149286505444373,0,1,12,0.31888888888888894,0.22891634629858482,0.0,0.6666666666666666,12,0.15333333333333332,0.16548673235597644,0.0,0.3333333333333333,12,1.0,0.0,1,1,12,0.27,0.24823009853396466,0.0,0.5,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,0.7083333333333334,0.45016831868926,0.0,1.0,12,77_task=signaling_duration=one_shot_scenario=grading_students_value_setting=bounded_first_run_proposer=coin_flip_may_meet_again_context=may_meet_again_alternating_long_term_type=.csv,signaling
0.3055555555555556,0.1716428835148124,0.0,0.6666666666666666,12,0.2222222222222222,0.16412198797244365,0.0,0.3333333333333333,12,0.75,0.45226701686664544,False,True,12,0.6666666666666666,0.49236596391733095,0,1,12,0.3055555555555556,0.1716428835148124,0.0,0.6666666666666666,12,0.2222222222222222,0.16412198797244365,0.0,0.3333333333333333,12,1.0,0.0,1,1,12,0.16666666666666666,0.24618298195866548,0.0,0.5,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,0.7916666666666666,0.3964807305493795,0.0,1.0,12,78_task=signaling_duration=one_shot_scenario=grading_students_value_setting=bounded_first_run_proposer=coin_flip_may_meet_again_context=may_meet_again_fixed_role_long_term_type=.csv,signaling
0.38888888888888884,0.31247895552036403,0.0,0.6666666666666666,12,0.027777777777777776,0.09622504486493763,0.0,0.3333333333333333,12,0.5833333333333334,0.5149286505444373,False,True,12,0.0,0.0,0,0,12,0.38888888888888884,0.31247895552036403,0.0,0.6666666666666666,12,0.027777777777777776,0.09622504486493763,0.0,0.3333333333333333,12,1.0,0.0,1,1,12,0.4583333333333333,0.14433756729740643,0.0,0.5,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,0.625,0.48265364958171136,0.0,1.0,12,79_task=signaling_duration=one_shot_scenario=grading_students_value_setting=bounded_first_run_proposer=system_assigned_may_meet_again_context=never_meet_again_long_term_type=.csv,signaling
0.25000000000000006,0.1507556722888818,0.0,0.3333333333333333,12,0.25000000000000006,0.1507556722888818,0.0,0.3333333333333333,12,0.75,0.45226701686664544,False,True,12,0.75,0.45226701686664544,0,1,12,0.25000000000000006,0.1507556722888818,0.0,0.3333333333333333,12,0.25000000000000006,0.1507556722888818,0.0,0.3333333333333333,12,1.0,0.0,1,1,12,0.125,0.22613350843332272,0.0,0.5,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,0.75,0.45226701686664544,0.0,1.0,12,80_task=signaling_duration=one_shot_scenario=selling_products_value_setting=bounded_first_run_proposer=coin_flip_may_meet_again_context=may_meet_again_alternating_long_term_type=.csv,signaling
0.2777777777777778,0.19245008972987526,0.0,0.6666666666666666,12,0.19444444444444442,0.1716428835148124,0.0,0.3333333333333333,12,0.6666666666666666,0.49236596391733095,False,True,12,0.5833333333333334,0.5149286505444373,0,1,12,0.2777777777777778,0.19245008972987526,0.0,0.6666666666666666,12,0.19444444444444442,0.1716428835148124,0.0,0.3333333333333333,12,1.0,0.0,1,1,12,0.20833333333333334,0.25746432527221863,0.0,0.5,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,0.7083333333333334,0.45016831868926,0.0,1.0,12,81_task=signaling_duration=one_shot_scenario=selling_products_value_setting=bounded_first_run_proposer=coin_flip_may_meet_again_context=may_meet_again_fixed_role_long_term_type=.csv,signaling
0.3333333333333333,0.3481553119113957,0.0,0.6666666666666666,12,0.0,0.0,0.0,0.0,12,0.5,0.5222329678670935,False,True,12,0.0,0.0,0,0,12,0.3333333333333333,0.3481553119113957,0.0,0.6666666666666666,12,0.0,0.0,0.0,0.0,12,1.0,0.0,1,1,12,0.5,0.0,0.5,0.5,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,0.5,0.5222329678670935,0.0,1.0,12,82_task=signaling_duration=one_shot_scenario=selling_products_value_setting=bounded_first_run_proposer=system_assigned_may_meet_again_context=never_meet_again_long_term_type=.csv,signaling
0.5,0.17407765595569782,0.3333333333333333,0.6666666666666666,12,0.16666666666666666,0.17407765595569785,0.0,0.3333333333333333,12,1.0,0.0,True,True,12,0.5,0.5222329678670935,0,1,12,0.5,0.17407765595569782,0.3333333333333333,0.6666666666666666,12,0.16666666666666666,0.17407765595569785,0.0,0.3333333333333333,12,1.0,0.0,1,1,12,0.25,0.26111648393354675,0.0,0.5,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,1.0,0.0,1.0,1.0,12,83_task=signaling_duration=long_term_scenario=pure_math_value_setting=bounded_first_run_proposer=coin_flip_may_meet_again_context=_long_term_type=alternating_offer.csv,signaling
0.6605555555555557,0.01916611769086445,0.6,0.6666666666666666,12,0.006111111111111099,0.01916611769086443,0.0,0.0666666666666666,12,1.0,0.0,True,True,12,0.0,0.0,0,0,12,0.6605555555555557,0.01916611769086445,0.6,0.6666666666666666,12,0.006111111111111099,0.01916611769086443,0.0,0.0666666666666666,12,1.1666666666666667,0.5773502691896257,1,3,12,0.4908333333333334,0.02874917653629667,0.4,0.5,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,1.0,0.0,1.0,1.0,12,84_task=signaling_duration=long_term_scenario=pure_math_value_setting=bounded_first_run_proposer=system_assigned_may_meet_again_context=_long_term_type=fixed_role.csv,signaling
0.38888888888888884,0.12974982402692048,0.3333333333333333,0.6666666666666666,12,0.2777777777777778,0.12974982402692048,0.0,0.3333333333333333,12,1.0,0.0,True,True,12,0.5,0.5222329678670935,0,1,12,0.38888888888888884,0.12974982402692048,0.3333333333333333,0.6666666666666666,12,0.2777777777777778,0.12974982402692048,0.0,0.3333333333333333,12,1.3333333333333333,0.49236596391733095,1,2,12,0.08333333333333333,0.19462473604038075,0.0,0.5,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,1.0,0.0,1.0,1.0,12,85_task=signaling_duration=long_term_scenario=grading_students_value_setting=bounded_first_run_proposer=coin_flip_may_meet_again_context=_long_term_type=alternating_offer.csv,signaling
0.6173888888888889,0.09692753028910892,0.3333333333333333,0.6666666666666666,12,0.049277777777777754,0.09692753028910893,0.0,0.3333333333333333,12,1.0,0.0,True,True,12,0.0,0.0,0,0,12,0.6173888888888889,0.09692753028910892,0.3333333333333333,0.6666666666666666,12,0.049277777777777754,0.09692753028910893,0.0,0.3333333333333333,12,1.5833333333333333,0.6685579234215214,1,3,12,0.4260833333333333,0.1453912954336634,0.0,0.5,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,1.0,0.0,1.0,1.0,12,86_task=signaling_duration=long_term_scenario=grading_students_value_setting=bounded_first_run_proposer=system_assigned_may_meet_again_context=_long_term_type=fixed_role.csv,signaling
0.3888888888888889,0.1297498240269205,0.3333333333333333,0.6666666666666666,12,0.2777777777777778,0.1297498240269205,0.0,0.3333333333333333,12,1.0,0.0,True,True,12,0.4166666666666667,0.5149286505444373,0,1,12,0.3888888888888889,0.1297498240269205,0.3333333333333333,0.6666666666666666,12,0.2777777777777778,0.1297498240269205,0.0,0.3333333333333333,12,1.5833333333333333,0.6685579234215214,1,3,12,0.08333333333333333,0.19462473604038077,0.0,0.5,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,1.0,0.0,1.0,1.0,12,87_task=signaling_duration=long_term_scenario=selling_products_value_setting=bounded_first_run_proposer=coin_flip_may_meet_again_context=_long_term_type=alternating_offer.csv,signaling
0.6216666666666666,0.03205109557055307,0.6,0.6666666666666666,12,0.04499999999999995,0.03205109557055306,0.0,0.0666666666666666,12,1.0,0.0,True,True,12,0.0,0.0,0,0,12,0.6216666666666666,0.03205109557055307,0.6,0.6666666666666666,12,0.04499999999999995,0.03205109557055306,0.0,0.0666666666666666,12,1.75,0.45226701686664544,1,2,12,0.4325000000000001,0.04807664335582961,0.4,0.5,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,1.0,0.0,1.0,1.0,12,88_task=signaling_duration=long_term_scenario=selling_products_value_setting=bounded_first_run_proposer=system_assigned_may_meet_again_context=_long_term_type=fixed_role.csv,signaling
