agent0_payoff_mean,agent0_payoff_std,agent0_payoff_min,agent0_payoff_max,agent0_payoff_sample_count,agent1_payoff_mean,agent1_payoff_std,agent1_payoff_min,agent1_payoff_max,agent1_payoff_sample_count,deal_mean,deal_std,deal_min,deal_max,deal_sample_count,first_proposer_index_mean,first_proposer_index_std,first_proposer_index_min,first_proposer_index_max,first_proposer_index_sample_count,last_proposer_payoff_mean,last_proposer_payoff_std,last_proposer_payoff_min,last_proposer_payoff_max,last_proposer_payoff_sample_count,last_responder_payoff_mean,last_responder_payoff_std,last_responder_payoff_min,last_responder_payoff_max,last_responder_payoff_sample_count,last_timestep_mean,last_timestep_std,last_timestep_min,last_timestep_max,last_timestep_sample_count,proposer_last_decision_mean,proposer_last_decision_std,proposer_last_decision_min,proposer_last_decision_max,proposer_last_decision_sample_count,file_name,task
0.4150000833333333,0.5128794976317462,0.0,1.0,12,0.16833324999999996,0.3884894994877011,0.0,1.0,12,0.5833333333333334,0.5149286505444373,False,True,12,0.4166666666666667,0.5149286505444373,0,1,12,0.5816665833333333,0.5134699982384486,0.0,1.0,12,0.0016667500000000024,0.0038924558063702466,0.0,0.01,12,1.0,0.0,1,1,12,0.9983332500000001,0.00389245580637025,0.99,1.0,12,2_task=bargaining_duration=one_shot_scenario=pure_math_value_setting=unbounded_first_run_proposer=coin_flip_may_meet_again_context=never_meet_again_long_term_type=.csv,bargaining
0.33249991667499995,0.4909567343404302,0.0,0.999999,12,0.2508334166583333,0.45157211896108856,0.0,0.9999999999,12,0.5833333333333334,0.5149286505444373,False,True,12,0.5,0.5222329678670935,0,1,12,0.582333083325,0.5140528943941808,0.0,0.9999999999,12,0.0010002500083333412,0.0028602924524656222,0.0,0.01,12,1.0,0.0,1,1,12,0.9989997499916669,0.002860292452465624,0.99,1.0,12,3_task=bargaining_duration=one_shot_scenario=pure_math_value_setting=unbounded_first_run_proposer=coin_flip_may_meet_again_context=may_meet_again_alternating_long_term_type=.csv,bargaining
0.1683332500083333,0.38825565655313715,0.0,0.999999,12,0.33166674999166673,0.4897279396117978,0.0,0.9999999999,12,0.5,0.5222329678670935,False,True,12,0.5833333333333334,0.5149286505444373,0,1,12,0.498166583325,0.5203286254334895,0.0,0.9999999999,12,0.001833416675000003,0.003833619231696705,0.0,0.01,12,1.0,0.0,1,1,12,0.9981665833250001,0.0038336192316967086,0.99,1.0,12,4_task=bargaining_duration=one_shot_scenario=pure_math_value_setting=unbounded_first_run_proposer=coin_flip_may_meet_again_context=may_meet_again_fixed_role_long_term_type=.csv,bargaining
0.6662499999999999,0.49205840839551485,0.0,1.0,12,0.0004166666666666667,0.0005149286505444372,0.0,0.001,12,0.6666666666666666,0.49236596391733095,False,True,12,0.0,0.0,0,0,12,0.6662499999999999,0.49205840839551485,0.0,1.0,12,0.0004166666666666667,0.0005149286505444372,0.0,0.001,12,1.0,0.0,1,1,12,0.9995833333333334,0.0005149286505444377,0.999,1.0,12,5_task=bargaining_duration=one_shot_scenario=pure_math_value_setting=unbounded_first_run_proposer=system_assigned_may_meet_again_context=never_meet_again_long_term_type=.csv,bargaining
0.664666583325,0.4909010264932924,0.0,0.9999999999,12,0.00200008334166667,0.003765827212236737,0.0,0.01,12,0.6666666666666666,0.49236596391733095,False,True,12,0.0,0.0,0,0,12,0.664666583325,0.4909010264932924,0.0,0.9999999999,12,0.00200008334166667,0.003765827212236737,0.0,0.01,12,1.0,0.0,1,1,12,0.9979999166583334,0.0037658272122367406,0.99,1.0,12,6_task=bargaining_duration=one_shot_scenario=pure_math_value_setting=unbounded_first_run_proposer=system_assigned_may_meet_again_context=may_meet_again_alternating_long_term_type=.csv,bargaining
0.49891658333333333,0.5211079031954999,0.0,1.0,12,0.001083416666666669,0.0028430857262787016,0.0,0.01,12,0.5,0.5222329678670935,False,True,12,0.0,0.0,0,0,12,0.49891658333333333,0.5211079031954999,0.0,1.0,12,0.001083416666666669,0.0028430857262787016,0.0,0.01,12,1.0,0.0,1,1,12,0.9989165833333334,0.002843085726278704,0.99,1.0,12,7_task=bargaining_duration=one_shot_scenario=pure_math_value_setting=unbounded_first_run_proposer=system_assigned_may_meet_again_context=may_meet_again_fixed_role_long_term_type=.csv,bargaining
0.2222222222222222,0.3282439759448873,0.0,0.6666666666666666,12,0.16666666666666666,0.30151134457776363,0.0,0.6666666666666666,12,0.5833333333333334,0.5149286505444373,False,True,12,0.5833333333333334,0.5149286505444373,0,1,12,0.38888888888888884,0.3432857670296248,0.0,0.6666666666666666,12,0.0,0.0,0.0,0.0,12,1.0,0.0,1,1,12,0.5,0.0,0.5,0.5,12,8_task=bargaining_duration=one_shot_scenario=pure_math_value_setting=bounded_first_run_proposer=coin_flip_may_meet_again_context=never_meet_again_long_term_type=.csv,bargaining
0.1111111111111111,0.259499648053841,0.0,0.6666666666666666,12,0.1111111111111111,0.259499648053841,0.0,0.6666666666666666,12,0.3333333333333333,0.49236596391733095,False,True,12,0.3333333333333333,0.49236596391733095,0,1,12,0.2222222222222222,0.3282439759448873,0.0,0.6666666666666666,12,0.0,0.0,0.0,0.0,12,1.0,0.0,1,1,12,0.5,0.0,0.5,0.5,12,9_task=bargaining_duration=one_shot_scenario=pure_math_value_setting=bounded_first_run_proposer=coin_flip_may_meet_again_context=may_meet_again_alternating_long_term_type=.csv,bargaining
0.05555555555555555,0.19245008972987526,0.0,0.6666666666666666,12,0.16666666666666666,0.30151134457776363,0.0,0.6666666666666666,12,0.3333333333333333,0.49236596391733095,False,True,12,0.6666666666666666,0.49236596391733095,0,1,12,0.2222222222222222,0.3282439759448873,0.0,0.6666666666666666,12,0.0,0.0,0.0,0.0,12,1.0,0.0,1,1,12,0.5,0.0,0.5,0.5,12,10_task=bargaining_duration=one_shot_scenario=pure_math_value_setting=bounded_first_run_proposer=coin_flip_may_meet_again_context=may_meet_again_fixed_role_long_term_type=.csv,bargaining
0.2222222222222222,0.3282439759448873,0.0,0.6666666666666666,12,0.0,0.0,0.0,0.0,12,0.3333333333333333,0.49236596391733095,False,True,12,0.0,0.0,0,0,12,0.2222222222222222,0.3282439759448873,0.0,0.6666666666666666,12,0.0,0.0,0.0,0.0,12,1.0,0.0,1,1,12,0.5,0.0,0.5,0.5,12,11_task=bargaining_duration=one_shot_scenario=pure_math_value_setting=bounded_first_run_proposer=system_assigned_may_meet_again_context=never_meet_again_long_term_type=.csv,bargaining
0.27777772222222225,0.3432856983725185,0.0,0.6666666666666666,12,5.555555555406914e-08,1.9245008972472614e-07,0.0,6.666666666488297e-07,12,0.4166666666666667,0.5149286505444373,False,True,12,0.0,0.0,0,0,12,0.27777772222222225,0.3432856983725185,0.0,0.6666666666666666,12,5.555555555406914e-08,1.9245008972472614e-07,0.0,6.666666666488297e-07,12,1.0,0.0,1,1,12,0.49999991666666666,2.886751345870893e-07,0.499999,0.5,12,12_task=bargaining_duration=one_shot_scenario=pure_math_value_setting=bounded_first_run_proposer=system_assigned_may_meet_again_context=may_meet_again_alternating_long_term_type=.csv,bargaining
0.16666666666666666,0.30151134457776363,0.0,0.6666666666666666,12,0.0,0.0,0.0,0.0,12,0.25,0.45226701686664544,False,True,12,0.0,0.0,0,0,12,0.16666666666666666,0.30151134457776363,0.0,0.6666666666666666,12,0.0,0.0,0.0,0.0,12,1.0,0.0,1,1,12,0.5,0.0,0.5,0.5,12,13_task=bargaining_duration=one_shot_scenario=pure_math_value_setting=bounded_first_run_proposer=system_assigned_may_meet_again_context=may_meet_again_fixed_role_long_term_type=.csv,bargaining
0.4974166666666666,0.5178119101009789,0.0,1.0,12,0.3359166666666667,0.48863640662438146,0.0,1.0,12,0.8333333333333334,0.38924947208076144,False,True,12,0.4166666666666667,0.5149286505444373,0,1,12,0.8290833333333333,0.387292574004186,0.0,1.0,12,0.00425,0.005083395429327635,0.0,0.01,12,1.0,0.0,1,1,12,0.9957500000000001,0.0050833954293276395,0.99,1.0,12,14_task=bargaining_duration=one_shot_scenario=splitting_coins_value_setting=unbounded_first_run_proposer=coin_flip_may_meet_again_context=never_meet_again_long_term_type=.csv,bargaining
0.5816666666666667,0.5062310527692654,0.001,0.999,12,0.4183333333333333,0.5062310527692655,0.001,0.999,12,1.0,0.0,True,True,12,0.4166666666666667,0.5149286505444373,0,1,12,0.9914999999999999,0.0035032452487268567,0.99,0.999,12,0.008499999999999999,0.0035032452487268532,0.001,0.01,12,1.0,0.0,1,1,12,0.9914999999999999,0.0035032452487268567,0.99,0.999,12,15_task=bargaining_duration=one_shot_scenario=splitting_coins_value_setting=unbounded_first_run_proposer=coin_flip_may_meet_again_context=may_meet_again_alternating_long_term_type=.csv,bargaining
